username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
fady10g;2017-12-11 15:36;1;1;"#SaudiMovieTitles Harry Potter: The prisoner of Salman";;;#SaudiMovieTitles;"940213776296628224";https://twitter.com/fady10g/status/940213776296628224
fenhenhouse;2017-12-11 15:36;22;38;"#saudimovietitles Back to the Fatwa";;;#saudimovietitles;"940213754809257984";https://twitter.com/fenhenhouse/status/940213754809257984
YazanofArabia;2017-12-11 15:36;0;0;"The Grand Ritz Carlton Hotel #SaudiMovieTitles";;;#SaudiMovieTitles;"940213692221870080";https://twitter.com/YazanofArabia/status/940213692221870080
nanoosx_;2017-12-11 15:36;0;0;"Avatar: The Last Imam #SaudiMovieTitles";;;#SaudiMovieTitles;"940213654720565248";https://twitter.com/nanoosx_/status/940213654720565248
Ts93Abdel;2017-12-11 15:36;0;0;"Saudian gangster #SaudiMovieTitles";;;#SaudiMovieTitles;"940213608839073792";https://twitter.com/Ts93Abdel/status/940213608839073792
yaanu_;2017-12-11 15:35;0;1;"Khabi Salman Khabi Laden #SaudiMovieTitles";;;#SaudiMovieTitles;"940213482321932288";https://twitter.com/yaanu_/status/940213482321932288
BrainstainNews;2017-12-11 15:35;0;0;"Oil & Company #SaudiMovieTitles";;;#SaudiMovieTitles;"940213462583693313";https://twitter.com/BrainstainNews/status/940213462583693313
i_n85o;2017-12-11 15:35;0;0;"#SaudiMovieTitles";;;#SaudiMovieTitles;"940213383298678784";https://twitter.com/i_n85o/status/940213383298678784
MoniLisa7;2017-12-11 15:34;1;1;"Mia Khalifa and the Amam #SaudiMovieTitles";;;#SaudiMovieTitles;"940213311873961984";https://twitter.com/MoniLisa7/status/940213311873961984
AbuJhatka;2017-12-11 15:34;0;0;"#SaudiMovieTitles Fifty Slaves Freed";;;#SaudiMovieTitles;"940213178859896832";https://twitter.com/AbuJhatka/status/940213178859896832
Mordisian;2017-12-11 15:34;0;0;"The Lyin' King #SaudiMovieTitles";;;#SaudiMovieTitles;"940213164309803010";https://twitter.com/Mordisian/status/940213164309803010
Syrianvictims;2017-12-11 15:34;0;0;"MBS dies in Bibi arms #SaudiMovieTitles";;;#SaudiMovieTitles;"940213151446028288";https://twitter.com/Syrianvictims/status/940213151446028288
RAOkhushbakht;2017-12-11 15:34;0;0;"#SaudiMovieTitles MARhabba returns";;;#SaudiMovieTitles;"940213105535176704";https://twitter.com/RAOkhushbakht/status/940213105535176704
GenieOfAwesome;2017-12-11 15:33;161;220;"Attack On Shaitan #SaudiMovieTitles";;;#SaudiMovieTitles;"940213026749267968";https://twitter.com/GenieOfAwesome/status/940213026749267968
Syrianvictims;2017-12-11 15:33;0;0;"The End Of MBS #SaudiMovieTitles";;;#SaudiMovieTitles;"940212987956260865";https://twitter.com/Syrianvictims/status/940212987956260865
M_S_Asiri;2017-12-11 15:33;0;1;"Although some people saying bad mentions but nevertheless ore are inspiring #SaudiMovieTitles";;;#SaudiMovieTitles;"940212984105840640";https://twitter.com/M_S_Asiri/status/940212984105840640
DocLaDuck;2017-12-11 15:33;0;2;"Wahabbi Potter and the ... (No magic is Haraam) #SaudiMovieTitles";;;#SaudiMovieTitles;"940212939084193793";https://twitter.com/DocLaDuck/status/940212939084193793
sebusher;2017-12-11 15:33;0;1;"The Lord of the Rings: The Twin Towers #SaudiMovieTitles";;;#SaudiMovieTitles;"940212928577507328";https://twitter.com/sebusher/status/940212928577507328
FahimaIsaq;2017-12-11 15:33;0;0;"The Hunger Games: Catching Iftar time #SaudiMovieTitles pic.twitter.com/yEKBJwVLOx";;;#SaudiMovieTitles;"940212901339713536";https://twitter.com/FahimaIsaq/status/940212901339713536
f1ftie;2017-12-11 15:33;0;6;"The Batwomen #SaudiMovieTitles pic.twitter.com/20UQbmjrXv";;;#SaudiMovieTitles;"940212855198101504";https://twitter.com/f1ftie/status/940212855198101504
mariaallemon;2017-12-11 15:33;1;1;"شفيهم يحسبون ماعندنا تورنت ومانشوف أفلام!!! أتمنى إني مو غبية زيهم باستيعاب اوضاع دول أخرى #SaudiMovieTitles";;;#SaudiMovieTitles;"940212838794256390";https://twitter.com/mariaallemon/status/940212838794256390
Suliman_tweets;2017-12-11 15:32;0;1;"The wolves of Ritz Carlton Fantastic four wives #SaudiMovieTitles";;;#SaudiMovieTitles;"940212746372681728";https://twitter.com/Suliman_tweets/status/940212746372681728
Mordisian;2017-12-11 15:32;3;4;"The big fat sheikh wedding #SaudiMovieTitles";;;#SaudiMovieTitles;"940212728873889792";https://twitter.com/Mordisian/status/940212728873889792
K_S_Bukhari;2017-12-11 15:32;1;1;"Rise of the planet the of Peace #SaudiMovieTitles https:// twitter.com/furqanhoti_122 9/status/940212216464363523 …";;;#SaudiMovieTitles;"940212697861378048";https://twitter.com/K_S_Bukhari/status/940212697861378048
SamayyaAfzal;2017-12-11 15:32;0;5;"Four Beheadings and a Funeral (Yes I went there) #SaudiMovieTitles";;;#SaudiMovieTitles;"940212670409605121";https://twitter.com/SamayyaAfzal/status/940212670409605121
idiopathically;2017-12-11 15:32;59;87;"Jumanjinn #SaudiMovieTitles";;;#SaudiMovieTitles;"940212630869938176";https://twitter.com/idiopathically/status/940212630869938176
Agh85;2017-12-11 15:31;0;0;"Drive it #SaudiMovieTitles";;;#SaudiMovieTitles;"940212545880764416";https://twitter.com/Agh85/status/940212545880764416
AwkwardMuslim;2017-12-11 15:31;95;111;"Live Free or Die Haram #SaudiMovieTitles";;;#SaudiMovieTitles;"940212515606355968";https://twitter.com/AwkwardMuslim/status/940212515606355968
Mordisian;2017-12-11 15:31;3;8;"Dude, where's my private jet. #SaudiMovieTitles";;;#SaudiMovieTitles;"940212514435907588";https://twitter.com/Mordisian/status/940212514435907588
wandrin_ghost;2017-12-11 15:30;0;0;"Kabsa the Friendly Ghost #SaudiMovieTitles";;;#SaudiMovieTitles;"940212219794673664";https://twitter.com/wandrin_ghost/status/940212219794673664
furqanhoti_1229;2017-12-11 15:30;0;2;"The Dark Shetaan #SaudiMovieTitles https:// twitter.com/awkwardmuslim/ status/940210540609179648 …";;;#SaudiMovieTitles;"940212216464363523";https://twitter.com/furqanhoti_1229/status/940212216464363523
AD19i;2017-12-11 15:30;0;0;"#Saudimovietitles .. ووك";;;#Saudimovietitles;"940212200345620481";https://twitter.com/AD19i/status/940212200345620481
fais_mohder;2017-12-11 15:30;40;55;"Mission Impossible:Waking Up for Fajr #SaudiMovieTitles";;;#SaudiMovieTitles;"940212195744288768";https://twitter.com/fais_mohder/status/940212195744288768
ashshanuferns;2017-12-11 15:30;0;0;"Cloudy with a chance of Shawarmas #SaudiMovieTitles";;;#SaudiMovieTitles;"940212182146482176";https://twitter.com/ashshanuferns/status/940212182146482176
Mordisian;2017-12-11 15:29;0;0;"The oil tanker reloaded. #SaudiMovieTitles";;;#SaudiMovieTitles;"940212023568228353";https://twitter.com/Mordisian/status/940212023568228353
kugirl86;2017-12-11 15:29;0;9;"The Hunt for Riyadh October #SaudiMovieTitles";;;#SaudiMovieTitles;"940211979763027968";https://twitter.com/kugirl86/status/940211979763027968
UKmfg;2017-12-11 15:29;0;0;"RT @alfares42 : #RHOA #TI2018 #loneliness Grenfell Tower Real Madrid v PSG #ukmfg Goat Girl #SaudiMovieTitles http:// tinyurl.com/y8d5n76y";;@alfares42;#RHOA #TI2018 #loneliness #ukmfg #SaudiMovieTitles;"940211969629581313";https://twitter.com/UKmfg/status/940211969629581313
PhilBhojwanay;2017-12-11 15:29;0;1;"Sunni, please. Shiiitteee #SaudiMovieTitles";;;#SaudiMovieTitles;"940211962453016576";https://twitter.com/PhilBhojwanay/status/940211962453016576
cevvaladam;2017-12-11 15:29;0;1;"Edge of Bukra Inshallah #SaudiMovieTitles";;;#SaudiMovieTitles;"940211832513613824";https://twitter.com/cevvaladam/status/940211832513613824
meshaluk;2017-12-11 15:28;13;7;"Black Man Draws Red Lines #SaudiMovieTitles https:// twitter.com/ambdana/status /940202112989974528 …";;;#SaudiMovieTitles;"940211808840896512";https://twitter.com/meshaluk/status/940211808840896512
luluevelina;2017-12-11 15:28;0;1;"@LibyaLiberty Space Hijab #SaudiMovieTitles";;@LibyaLiberty;#SaudiMovieTitles;"940211770639208449";https://twitter.com/luluevelina/status/940211770639208449
FahimaIsaq;2017-12-11 15:28;1;2;"50 shades of 3ibaya #SaudiMovieTitles";;;#SaudiMovieTitles;"940211733167255552";https://twitter.com/FahimaIsaq/status/940211733167255552
41Oerror;2017-12-11 15:28;0;1;"#SaudiMovieTitles The Hobbit: The Battle of the Five قبايل";;;#SaudiMovieTitles;"940211670697304065";https://twitter.com/41Oerror/status/940211670697304065
ObiWan_2_3;2017-12-11 15:28;0;1;"Pre-Islamic era creatures Park #SaudiMovieTitles";;;#SaudiMovieTitles;"940211639818838017";https://twitter.com/ObiWan_2_3/status/940211639818838017
meshaluk;2017-12-11 15:28;10;9;"The Ransom Payer #SaudiMovieTitles https:// twitter.com/ambdana/status /940202112989974528 …";;;#SaudiMovieTitles;"940211615827480576";https://twitter.com/meshaluk/status/940211615827480576
MasIrchamFaozi;2017-12-11 15:27;0;1;"@AwkwardMuslim Night at the Masjid #SaudiMovieTitles";;@AwkwardMuslim;#SaudiMovieTitles;"940211528380370944";https://twitter.com/MasIrchamFaozi/status/940211528380370944
Mordisian;2017-12-11 15:27;12;36;"Four Weddings and then children #SaudiMovieTitles";;;#SaudiMovieTitles;"940211524169121794";https://twitter.com/Mordisian/status/940211524169121794
fransharpasatak;2017-12-11 15:27;0;9;"There's Something About Mecca #SaudiMovieTitles";;;#SaudiMovieTitles;"940211419827638273";https://twitter.com/fransharpasatak/status/940211419827638273
AshishPandey;2017-12-11 15:26;0;1;"#SaudiMovieTitles = Suicide Squad All puns intended. Then again, do they make ANY movies in that wasteland?";;;#SaudiMovieTitles;"940211232484626435";https://twitter.com/AshishPandey/status/940211232484626435
abdulsamad_26;2017-12-11 15:26;1;0;"Straight outta Masjid #SaudiMovieTitles";;;#SaudiMovieTitles;"940211132714725381";https://twitter.com/abdulsamad_26/status/940211132714725381
AdnanKhojah;2017-12-11 15:26;0;0;"Guardians of the New Cornish #SaudiMovieTitles";;;#SaudiMovieTitles;"940211115572760576";https://twitter.com/AdnanKhojah/status/940211115572760576
GenieOfAwesome;2017-12-11 15:26;216;360;"The Fasting, and the Furious #SaudiMovieTitles";;;#SaudiMovieTitles;"940211063638728706";https://twitter.com/GenieOfAwesome/status/940211063638728706
SaifulKhuzaifa;2017-12-11 15:25;1;2;"Jerusalem has fallen #SaudiMovieTitles";;;#SaudiMovieTitles;"940210914728407040";https://twitter.com/SaifulKhuzaifa/status/940210914728407040
ahmnorman;2017-12-11 15:25;0;0;"Imam Where's My Car #SaudiMovieTitles";;;#SaudiMovieTitles;"940210869404708866";https://twitter.com/ahmnorman/status/940210869404708866
Zozohra1975;2017-12-11 15:24;2;1;"#SaudiMovieTitles Allah almighty";;;#SaudiMovieTitles;"940210787343364096";https://twitter.com/Zozohra1975/status/940210787343364096
ar_alhamed;2017-12-11 15:24;85;103;"Captain Arabia : The Desert Soldier #SaudiMovieTitles";;;#SaudiMovieTitles;"940210751611944962";https://twitter.com/ar_alhamed/status/940210751611944962
animsche;2017-12-11 15:24;0;0;"This is making this dreary Monday a lot more entertaining #SaudiMovieTitles";;;#SaudiMovieTitles;"940210731307368448";https://twitter.com/animsche/status/940210731307368448
ShadiHabis;2017-12-11 15:24;0;0;"#SaudiMovieTitles Sausage party 2";;;#SaudiMovieTitles;"940210642799202305";https://twitter.com/ShadiHabis/status/940210642799202305
rishu_1809;2017-12-11 15:24;0;2;"#SaudiMovieTitles Wonder Woman can drive";;;#SaudiMovieTitles;"940210619554308097";https://twitter.com/rishu_1809/status/940210619554308097
AwkwardMuslim;2017-12-11 15:23;185;165;"Guardians of the Masjid #SaudiMovieTitles";;;#SaudiMovieTitles;"940210540609179648";https://twitter.com/AwkwardMuslim/status/940210540609179648
natecharnasnate;2017-12-11 15:23;0;0;"spring...king in bahrain #SaudiMovieTitles";;;#SaudiMovieTitles;"940210463161405441";https://twitter.com/natecharnasnate/status/940210463161405441
zxnotes;2017-12-11 15:22;0;0;"Harry botter and the prisoners for witchcraft #SaudiMovieTitles";;;#SaudiMovieTitles;"940210305925373955";https://twitter.com/zxnotes/status/940210305925373955
pint_apple;2017-12-11 15:22;0;0;"Like Water for Chocolate Street #SaudiMovieTitles";;;#SaudiMovieTitles;"940210281115996160";https://twitter.com/pint_apple/status/940210281115996160
imaru_x;2017-12-11 15:22;0;0;"BEST HASHTAG EVER OMG #SaudiMovieTitles";;;#SaudiMovieTitles;"940210180654067712";https://twitter.com/imaru_x/status/940210180654067712
pint_apple;2017-12-11 15:22;1;0;"Big Mama Noura's House #SaudiMovieTitles";;;#SaudiMovieTitles;"940210083711070208";https://twitter.com/pint_apple/status/940210083711070208
wolffman;2017-12-11 15:21;0;1;"#SaudiMovieTitles Empire of the Sun(ni)";;;#SaudiMovieTitles;"940210029554266114";https://twitter.com/wolffman/status/940210029554266114
28Kuwaiti;2017-12-11 15:21;0;0;"Agad vs Iran dawn of justice #SaudiMovieTitles";;;#SaudiMovieTitles;"940209923379597312";https://twitter.com/28Kuwaiti/status/940209923379597312
ahamedsharif7;2017-12-11 15:21;0;0;"YesSir I'l do it #SaudiMovieTitles";;;#SaudiMovieTitles;"940209826965069824";https://twitter.com/ahamedsharif7/status/940209826965069824
SaifulKhuzaifa;2017-12-11 15:20;0;0;"Bidun ananas #SaudiMovieTitles";;;#SaudiMovieTitles;"940209571670376449";https://twitter.com/SaifulKhuzaifa/status/940209571670376449
littlerobbergrl;2017-12-11 15:19;0;3;"Shia's got to have it Sunni side up #SaudiMovieTitles";;;#SaudiMovieTitles;"940209391592263681";https://twitter.com/littlerobbergrl/status/940209391592263681
ampmob;2017-12-11 15:19;0;0;"Airplane 9/11 . #SaudiMovieTitles";;;#SaudiMovieTitles;"940209370943639554";https://twitter.com/ampmob/status/940209370943639554
AwkwardMuslim;2017-12-11 15:19;431;488;"How to Train Your Camel #SaudiMovieTitles";;;#SaudiMovieTitles;"940209331982815232";https://twitter.com/AwkwardMuslim/status/940209331982815232
SamWhyte;2017-12-11 15:19;0;1;"I'm gutted that "Wahhabi Day Care" doesn't quite scan. #saudimovietitles";;;#saudimovietitles;"940209317042585600";https://twitter.com/SamWhyte/status/940209317042585600
Iam_shaad26;2017-12-11 15:19;0;0;"Trump & Oil, Mufi Mushkil #saudimovietitles";;;#saudimovietitles;"940209314425217024";https://twitter.com/Iam_shaad26/status/940209314425217024
Abdelraahman94;2017-12-11 15:18;0;0;"#SaudiMovieTitles kabsa games";;;#SaudiMovieTitles;"940209175304515585";https://twitter.com/Abdelraahman94/status/940209175304515585
ampmob;2017-12-11 15:18;0;0;"Star Wars: Return of the Jeddah #SaudiMovieTitles";;;#SaudiMovieTitles;"940209150008680448";https://twitter.com/ampmob/status/940209150008680448
AwkwardMuslim;2017-12-11 15:17;18;29;"Thobe Story #SaudiMovieTitles";;;#SaudiMovieTitles;"940209045302140929";https://twitter.com/AwkwardMuslim/status/940209045302140929
pamelava;2017-12-11 15:17;0;1;"The Camel Whisperer. #SaudiMovieTitles";;;#SaudiMovieTitles;"940209034791211008";https://twitter.com/pamelava/status/940209034791211008
mrmiliphi;2017-12-11 15:17;0;0;"100 MPs Barca #MondayMotivation #SaudiMovieTitles City and Liverpool Trago Mills #NIstatement2017 Mikel Arteta http:// tinyurl.com/y8d5n76y";;;#MondayMotivation #SaudiMovieTitles #NIstatement2017;"940208966365302784";https://twitter.com/mrmiliphi/status/940208966365302784
rizkymamat;2017-12-11 15:17;3;5;"La La Naam #SaudiMovieTitles";;;#SaudiMovieTitles;"940208899348508672";https://twitter.com/rizkymamat/status/940208899348508672
DesignbyAafira;2017-12-11 15:17;0;0;"Citizen Thobe #SaudiMovieTitles";;;#SaudiMovieTitles;"940208855425933312";https://twitter.com/DesignbyAafira/status/940208855425933312
FatinMarini1;2017-12-11 15:17;0;3;"Willy Wonka and the Abaya Factory #SaudiMovieTitles";;;#SaudiMovieTitles;"940208846475354112";https://twitter.com/FatinMarini1/status/940208846475354112
YokohamaYak;2017-12-11 15:16;0;0;"Boyz in the Hayi #SaudiMovieTitles";;;#SaudiMovieTitles;"940208686256885763";https://twitter.com/YokohamaYak/status/940208686256885763
FunnyNword;2017-12-11 15:15;1;0;"All Lives Matter, Robots Too #SaudiMovieTitles";;;#SaudiMovieTitles;"940208508800290817";https://twitter.com/FunnyNword/status/940208508800290817
iFollowMirrors;2017-12-11 15:15;1;1;"Kids in the Halal: Brain Hulwayat #SaudiMovieTitles";;;#SaudiMovieTitles;"940208503028944898";https://twitter.com/iFollowMirrors/status/940208503028944898
Official_Pid;2017-12-11 15:15;0;1;"Riyadhers Of The Lost Arc #SaudiMovieTitles";;;#SaudiMovieTitles;"940208502701740032";https://twitter.com/Official_Pid/status/940208502701740032
Planet_Scream;2017-12-11 15:15;0;0;"The Religious Police always ring twice #SaudiMovieTitles";;;#SaudiMovieTitles;"940208460062494720";https://twitter.com/Planet_Scream/status/940208460062494720
hujankelogy;2017-12-11 15:15;2;7;"Eat, Pray 5 times, Love #SaudiMovieTitles";;;#SaudiMovieTitles;"940208396120113153";https://twitter.com/hujankelogy/status/940208396120113153
AhmadKozba;2017-12-11 15:15;0;0;"Bin Salman and the prisoners of the Ritz Carlton #SaudiMovieTitles";;;#SaudiMovieTitles;"940208330823421952";https://twitter.com/AhmadKozba/status/940208330823421952
Omar_bagader;2017-12-11 15:15;289;365;"The devil wears abaya #SaudiMovieTitles";;;#SaudiMovieTitles;"940208319762874370";https://twitter.com/Omar_bagader/status/940208319762874370
momoonlight1;2017-12-11 15:15;19;26;"BIG MUFTIS HOUSE #SaudiMovieTitles";;;#SaudiMovieTitles;"940208311366012929";https://twitter.com/momoonlight1/status/940208311366012929
ilhmakbar;2017-12-11 15:14;0;0;"Harry Potter : Order of the breakfasting #SaudiMovieTitles https:// twitter.com/awkwardmuslim/ status/940205552067629057 …";;;#SaudiMovieTitles;"940208285361176576";https://twitter.com/ilhmakbar/status/940208285361176576
Abu_Abdillah10;2017-12-11 15:14;0;0;"Moonwars #SaudiMovieTitles";;;#SaudiMovieTitles;"940208236619337728";https://twitter.com/Abu_Abdillah10/status/940208236619337728
michaelwright50;2017-12-11 15:14;0;0;"driving miss daisy cuz she can’t drive herself #SaudiMovieTitles";;;#SaudiMovieTitles;"940208220156694529";https://twitter.com/michaelwright50/status/940208220156694529
YokohamaYak;2017-12-11 15:14;0;0;"The Bahrain Wahabi Project #SaudiMovieTitles";;;#SaudiMovieTitles;"940208207703584768";https://twitter.com/YokohamaYak/status/940208207703584768
Iam_shaad26;2017-12-11 15:14;0;3;"The InshaAllah Day #saudimovietitles";;;#saudimovietitles;"940208178305810432";https://twitter.com/Iam_shaad26/status/940208178305810432
ejaz_k;2017-12-11 15:14;0;0;"What the heck are the sheikhs up to? #SaudiMovieTitles";;;#SaudiMovieTitles;"940208168919097344";https://twitter.com/ejaz_k/status/940208168919097344
nontgor;2017-12-11 15:14;0;0;"#SaudiMovieTitles Driving For Miss Daisy";;;#SaudiMovieTitles;"940208135289028608";https://twitter.com/nontgor/status/940208135289028608
dmidvar;2017-12-11 15:14;1;3;"این هشتگ #SaudiMovieTitles به مناسبت راه‌افتادن اولین سینما در سعودی عالیه.";;;#SaudiMovieTitles;"940208121187897344";https://twitter.com/dmidvar/status/940208121187897344
AwkwardMuslim;2017-12-11 15:14;46;72;"The Zabiha of the Lambs #SaudiMovieTitles";;;#SaudiMovieTitles;"940208112249733123";https://twitter.com/AwkwardMuslim/status/940208112249733123
